"site"	"P_mgL"	"C_mgL"	"N_mgL"	"Q_ft3S"
"06349000"	"0.065"	"10.78"	"1.13057142857143"	"982.317073170732"
"05124000"	"0.352021276595745"	"22.6037313432836"	"2.77467592592593"	"394.259596199525"
"06354000"	"0.135587786259542"	"15.0058823529412"	"1.62007936507937"	"914.541071428571"
"05123900"	"0.2972"	"18"	"1.76818181818182"	"58.68184"
"06342500"	"0.0460970464135021"	"4.81315789473684"	"0.454638554216867"	"29251.7730496454"
"05123770"	"0.255"	"13"	"1.075"	NA
"06349700"	"0.0491428571428571"	"5.21940298507463"	"0.520571428571429"	"29404.1666666667"
"05120000"	"0.363204481792717"	"16.2530054644809"	"1.74654255319149"	"154.129901960784"
"05123500"	"0.431448275862069"	"17.4"	"1.98571428571429"	"29.7311926605505"
"460523100401900"	"0.3"	"2.3"	"0.25"	NA
"471911100392800"	"0.042"	"10.22"	"0.935"	NA
"472604100311600"	"0.0269333333333333"	"8.54615384615385"	"0.93"	NA
"05123400"	"0.194610526315789"	"18.6666666666667"	"1.91724137931034"	"151.461890243902"
"05122000"	"0.345405063291139"	"17.1767441860465"	"1.56151898734177"	"448.845637583893"
"06467600"	"0.322142857142857"	"15"	"1.77142857142857"	"21.1526086956522"
"06468170"	"0.235833333333333"	"18.425"	"2.25714285714286"	"26.78875"
"06468300"	"0.18"	"14.6"	"1.78"	NA
"06468250"	"0.296548387096774"	"15"	"2.13068181818182"	"52.5"
"06468500"	"0.376305555555556"	"16.75"	"2.57393939393939"	"192.083333333333"
"06470000"	"0.212758620689655"	"10.8842105263158"	"1.432"	"64.9765625"
"06470500"	"0.298333333333333"	"14.6181818181818"	"1.70625"	"229.288172043011"
"06470875"	"0.2364"	"13.2588235294118"	"1.623"	"537.5"
"06470830"	"0.398915662650602"	"13.8708333333333"	"1.76935483870968"	"71.94"
"05064900"	"0.214096385542169"	"17.4285714285714"	"2.086"	"32.7114492753623"
"05100000"	"0.505269230769231"	"7.69569892473118"	"1.27"	"381.648387096774"
"05090000"	"0.194057692307692"	"8.56344086021505"	"1.518125"	"255.391694915254"
"05085000"	"0.209854368932039"	"8.9010752688172"	"1.336875"	"197.618787878788"
"05102490"	"0.283841836734694"	"9.46631578947368"	"1.6605"	"7940.46551724138"
"05083000"	"0.16901"	"8.78"	"1.209375"	"154.315384615385"
"05066500"	"0.197528735632184"	"10.2779220779221"	"1.39571428571429"	"289.080769230769"
"05082500"	"0.260645933014354"	"9.24835164835165"	"1.80291666666667"	"5390.186"
"05059000"	"0.204140845070423"	"13.0285714285714"	"1.52274881516588"	"469.209677419355"
"05064500"	"0.324335294117647"	"16.6352941176471"	"2.12830882352941"	"4917.57142857143"
"05054020"	"0.879509803921569"	"12.9894736842105"	"2.46803921568627"	"556.5"
"05054000"	"0.221422222222222"	"7.89690721649485"	"1.00953488372093"	"1144.97551789077"
"05051510"	"0.166414285714286"	"10.3333333333333"	"0.796"	"422.450980392157"
"412520084462500"	"0.12"	"6.4"	"1.4"	NA
"393530084461500"	"0.07"	"5.5"	"4.305"	NA
"412822084460700"	"0.07"	"7.7"	"1.3"	NA
"393456084455400"	"1.525"	"12"	"17.7"	NA
"412743084444200"	"0.06"	"6.4"	"1.3"	NA
"04183500"	"0.766373737373737"	"9.925"	"6.15326633165829"	"2412.15584415584"
"414120084435800"	"0.055"	"6.3"	"1.6"	NA
"414137084411200"	"0.07"	"7.5"	"1.3"	NA
"413928084410000"	"0.05"	"8.5"	"0.61"	NA
"03274600"	"0.486193548387097"	"7.346"	"5.60866666666667"	"4088.85496183206"
"391514084323000"	"0.3"	"7"	"1.75"	NA
"412623084261000"	"0.13"	"11"	"0.96"	NA
"04191500"	"0.292703333333333"	"9.32727272727273"	"6.02764505119454"	"2863.00653594771"
"413830084235600"	"0.195"	"14"	"2.6"	NA
"03245500"	"0.434740740740741"	"6.02790697674419"	"4.03431693989071"	"646.1"
"04186500"	"0.344413080895009"	"10.6615384615385"	"6.44066381156317"	"313.9375"
"402423084153500"	"0.23"	"10.5"	"2.45"	NA
"385908084031000"	"0.21"	"13.5"	"8"	NA
"391348084030400"	"0.025"	"5.15"	"0.45"	NA
"391404084023000"	"0.07"	"6.4"	"0.76"	NA
"393559083575400"	"0.085"	"7.85"	"3.9"	NA
"401044083570000"	"0.01"	"5"	"2.3"	NA
"392252083515800"	"0.08"	"10"	"2.55"	NA
"402827083502600"	"0.065"	"7.2"	"1.1"	NA
"03267900"	"0.102640522875817"	"3.73333333333333"	"4.44390243902439"	"273.636363636364"
"403041083492500"	"0.105"	"6.6"	"3.75"	NA
"04193490"	"0.50957264957265"	"10.7704918032787"	"10.5392405063291"	NA
"395931083425400"	"0.03"	"5.2"	"3.1"	NA
"04193500"	"0.271787954830615"	"9.19636363636364"	"6.47419440042261"	"7869.79750778816"
"395650083390600"	"0.01"	"4.7"	"6.5"	NA
"410759083364500"	"0.14"	"8.45"	"1.85"	NA
"410750083364400"	"0.5"	"7.65"	"2.3"	NA
"391045083330600"	"0.04"	"17"	"0.805"	NA
"391215083322500"	"0.315"	"20"	"1.8"	NA
"384848083320800"	"0.05"	"6.4"	"1.6"	NA
"384850083311000"	"0.05"	"5.1"	"0.73"	NA
"03232300"	"0.0770588235294118"	"6.92"	"3.81"	NA
"391728083272400"	"0.04"	"6.4"	"1.625"	NA
"391928083231200"	"0.87"	"9.5"	"5"	NA
"395309083223700"	"0.065"	"5.3"	"5.05"	NA
"04195600"	"0.321183098591549"	"10.0295454545455"	"12.525"	"362.427631578947"
"393935083154700"	"0.17"	"9.75"	"3.95"	NA
"393900083141900"	"0.425"	"15"	"4"	NA
"03237280"	"0.0198257575757576"	"2.21481481481481"	"0.550903225806452"	"62.0718852459016"
"04198000"	"0.216957275171796"	"7.87826086956522"	"5.91790086593013"	"1252.24897260274"
"400630083064500"	"0.07"	"7.75"	"4.7"	NA
"04197100"	"0.25605023364486"	"7.4"	"6.62712456344587"	"46.5020652173913"
"04198005"	"0.356345132743363"	"12.5953488372093"	"5.55161290322581"	"2562.3046875"
"03226890"	"0.308974358974359"	"11.2276315789474"	"3.05641025641026"	NA
"390620083030500"	"0.01"	"5.8"	"0.665"	NA
"03226900"	"0.242844036697248"	"12.9166666666667"	"3.47477064220183"	NA
"03226875"	"0.285"	"12.5"	"1.75"	NA
"03226872"	"0.1475"	"8.2"	"1.525"	NA
"03226885"	"0.345"	"12.5"	"2.5"	NA
"395251083010700"	"0.36"	"6.15"	"4.3"	NA
"03226865"	"0.19"	"14"	"1.7"	NA
"395408083002100"	"1.47"	"6.9"	"9.75"	NA
"03229500"	"0.213636363636364"	"7.87142857142857"	"2.85"	"806.935483870968"
"401949082572100"	"0.06"	"9.9"	"1.065"	NA
"03228889"	"0.83"	"9.2"	"3.3"	NA
"03228890"	"0.41"	"20"	"3.6"	NA
"03228886"	"0.42"	"22"	"3.7"	NA
"03228900"	"0.207894736842105"	"11.5945454545455"	"3.26315789473684"	NA
"392107082545300"	"0.045"	"3.4"	"0.52"	NA
"401412082534200"	"0.05"	"5.75"	"0.44"	NA
"401304082524100"	"0.89"	"5.6"	"1.1"	NA
"393813082523500"	"0.02"	"6.75"	"1.005"	NA
"03234500"	"0.428358208955224"	"7.78510638297872"	"4.46015625"	"10758.2714285714"
"390232082422700"	"0.01"	"4.4"	"0.17"	NA
"404223082403200"	"0.05"	"5"	"0.76"	NA
"394439082392800"	"0.064"	"4.4"	"2.06"	"1.9"
"404436082382100"	"0.085"	"4.25"	"0.745"	NA
"03156000"	"0.16"	"5.275"	"3.575"	"8.12826086956522"
"04199000"	"0.293507444168734"	"7.875"	"5.92959798994975"	"165.754237288136"
"385524082362500"	"0.055"	"12.5"	"0.9"	NA
"394224082360100"	"0.195"	"6.1"	"2.6"	NA
"383759082355800"	"0.03"	"3.1"	"0.83"	NA
"403137082353700"	"0.01"	"1.7"	"1.735"	NA
"394249082345200"	"0.04"	"1.6"	"0.99"	NA
"394110082342400"	"0.676"	"4"	"8.68"	NA
"391256082322700"	"0.01"	"3.9"	"0.185"	NA
"395426082320300"	"0.105"	"10.0666666666667"	"3.55"	NA
"403132082292500"	"0.035"	"7.7"	"1.3"	NA
"393310082285000"	"0.035"	"2.6"	"3.15"	NA
"394905082272000"	"0.0636363636363636"	"5.42"	"4.06363636363636"	NA
"394822082264700"	"0.0625"	"6.36363636363636"	"3.40833333333333"	NA
"395501082260200"	"0.1425"	"10.3"	"2.075"	NA
"03156600"	"0.0891666666666667"	"6.10909090909091"	"3.31916666666667"	NA
"404848082244300"	"0.165"	"8.7"	"1.95"	NA
"404507082212000"	"0.02"	"7.5"	"0.935"	NA
"391952082202500"	"0.01"	"5.1"	"0.533333333333333"	NA
"04199500"	"0.279316831683168"	"9.43469387755102"	"5.43166666666667"	"174.698205128205"
"03201700"	"0.0188059701492537"	"5"	"0.434354838709677"	"1.186"
"03201600"	"0.0125396825396825"	"6.11428571428571"	"1.17018181818182"	"0.9525"
"394610082173400"	"0.015"	"4.4"	"0.92"	NA
"400325082131200"	"0.23"	"5.25"	"3.75"	NA
"394354082130500"	"0.015"	"3.6"	"0.335"	NA
"410719082124200"	"0.125"	"9.35"	"5.86"	NA
"391753082122500"	"0.035"	"4.85"	"0.235"	NA
"391745082122500"	"0.03"	"3.15"	"0.445"	NA
"391427082122400"	"0.09"	"7.9"	"4.9"	NA
"04200550"	"0.709568862275449"	"12.1985714285714"	"4.79879518072289"	"875.20495049505"
"400222082050800"	"0.15"	"6.15"	"1.6"	NA
"392108082025200"	"0.035"	"4.15"	"0.39"	NA
"392115082021700"	"0.06"	"9.05"	"0.53"	NA
"393411082015700"	"0.04"	"2.9"	"0.28"	NA
"03159510"	"0.139684210526316"	"5.83142857142857"	"1.87752941176471"	"1337.68016528926"
"03140000"	"0.0446363636363636"	"5.25"	"1"	"242.1115"
"03150000"	"0.140058479532164"	"6.17413793103448"	"2.44664516129032"	"6837.9"
"04201555"	"0.470038461538462"	"9.696875"	"3.69487179487179"	"1667.24"
"390703081475600"	"0.01"	"5.7"	"0.26"	NA
"401011081442400"	"0.03"	"2.3"	"1.46"	NA
"401222081424200"	"0.13"	"5.75"	"1.045"	NA
"04208506"	"0.352098765432099"	"9.32631578947368"	"4.97777777777778"	"1930"
"04208503"	"0.894981818181818"	"10.0705882352941"	"6.20909090909091"	"2405.58333333333"
"392016081394100"	"0.03"	"4.2"	"0.47"	NA
"392151081390800"	"0.055"	"5"	"0.805"	NA
"04208000"	"0.232855280312907"	"10.4"	"3.396391184573"	"1550.49180327869"
"04207300"	"0.795181818181818"	"11.1943925233645"	"4.11572727272727"	"119.171428571429"
"411359081330400"	"1.0775"	"10.36"	"4.5625"	NA
"04208690"	"0.607189189189189"	"10.9756756756757"	"4.1125"	"299.454545454545"
"04206000"	"0.106538461538462"	"9.02727272727273"	"1.96666666666667"	"448.939393939394"
"411200081262800"	"0.135"	"4.5"	"1.085"	NA
"03141500"	"0.0489333333333333"	"5.9"	"0.506666666666667"	"100.818260869565"
"04207100"	"0.312090909090909"	"8.92222222222222"	"1.66227272727273"	"76.0906542056075"
"04209000"	"0.706461538461538"	"7.856"	"3.28666666666667"	"673"
"395200081195300"	"0.085"	"7.1"	"0.565"	NA
"395404081191100"	"0.035"	"3.6"	"0.34"	NA
"03121500"	"0.0994545454545454"	"6"	"1.28"	"70.1904761904762"
"411443081171000"	"0.115"	"8.2"	"0.815"	NA
"04212200"	"0.119141242937853"	"7.80568181818182"	"1.59154761904762"	"981.526575342466"
"412238081155100"	"0.04"	"11.15"	"0.955"	NA
"03128500"	"0.0872"	"7.1"	"0.663333333333333"	"41.0047619047619"
"04212100"	"0.147656934306569"	"8.79"	"1.44520953163517"	"1653.69117647059"
"412130081132500"	"0.035"	"8.55"	"0.55"	NA
"03126000"	"0.0471"	"7.76666666666667"	"0.42"	"115.466666666667"
"410915081115400"	"0.035"	"6.75"	"0.51"	NA
"03120500"	"0.0368"	"6.3"	"0.838333333333333"	"45.7519047619048"
"403414081114400"	"0.055"	"4.6"	"0.63"	NA
"395450081113600"	"0.03"	"4.8"	"0.695"	NA
"410744081112900"	"0.165"	"6.5"	"0.325"	NA
"401602081110600"	"0.025"	"3.2"	"0.325"	NA
"403304081102800"	"0.18"	"8.2"	"2"	NA
"395517081100400"	"0.045"	"3.7"	"0.45"	NA
"401457081085800"	"0.035"	"4.8"	"0.43"	NA
"405847081085300"	"0.06"	"6.95"	"1.55"	NA
"400744081083100"	"0.065"	"5.85"	"0.3"	NA
"394952081082200"	"0.02"	"3.45"	"0.295"	NA
"394951081081800"	"0.025"	"1.95"	"1.44"	NA
"400543081075600"	"0.035"	"7.6"	"1.25"	NA
"403044081073400"	"0.06"	"6.3"	"0.715"	NA
"402828081063400"	"0.065"	"5.3"	"0.66"	NA
"402021081063100"	"0.035"	"4.55"	"0.335"	NA
"413235081061300"	"0.045"	"7.15"	"0.76"	NA
"405553081060700"	"0.215"	"17.5"	"2.1"	NA
"401816081054000"	"0.035"	"6"	"0.37"	NA
"400303081021000"	"0.025"	"7"	"0.55"	NA
"400301081012400"	"0.41"	"6.5"	"1.42"	NA
"410343080492200"	"0.02"	"7.7"	"0.59"	NA
"410323080481700"	"0.05"	"3.75"	"0.63"	NA
"402737080480500"	"0.02"	"1.75"	"1"	NA
"04212700"	"0.148061538461538"	"7.25660377358491"	"1.37793103448276"	"360"
"403902080463300"	"0.03"	"8.8"	"0.61"	NA
"04212500"	"0.0871363636363636"	"7.09523809523809"	"1.045"	"84.6233333333333"
"412744080451800"	"0.05"	"10.5"	"0.535"	NA
"03110000"	"0.0209090909090909"	"9.16666666666667"	"0.31"	"130.0225"
"410244080410000"	"0.33"	"8.2"	"2.85"	NA
"03098000"	"0.180947368421053"	"8.82"	"2.11111111111111"	"916.833333333333"
"04213000"	"0.0929782608695652"	"7.19"	"0.86"	"169.537142857143"
"03109320"	"0.0207692307692308"	"24.3232142857143"	"7.628"	NA
"390332084030501"	"0.385"	"11.5"	"6.4"	NA
"393359083541001"	"0.09"	"7.2"	"4.25"	NA
"395114083010401"	"1.96"	"6.46666666666667"	"9.3"	NA
"410254081000501"	"0.06"	"5.5"	"2.3"	NA
"07232500"	"0.1215"	"7.44"	"1.2276"	"19.4552173913043"
"07234000"	"0.12"	"13.1608695652174"	"1.08282608695652"	"123.354676258993"
"07300500"	"0.777162162162162"	"7.45454545454545"	"2.57777777777778"	"269.085517241379"
"07301500"	"0.625210526315789"	"9.74615384615385"	"1.80666666666667"	"104.34350132626"
"07303500"	"0.600739130434783"	"6.93846153846154"	"2.31764705882353"	"67.1466071428571"
"07301110"	"0.243982300884956"	"12.7615384615385"	"2.58263636363636"	"115.577777777778"
"07157960"	"0.355096774193548"	"10.925"	"1.3804"	"2.54818181818182"
"07157950"	"0.213174603174603"	"14.3405405405405"	"1.40992063492064"	"248.629302325581"
"07303000"	"0.481057142857143"	"9.23846153846154"	"1.8503125"	"0.736363636363636"
"07324200"	"1.75565217391304"	"9.375"	"1.73888888888889"	"26.4253191489362"
"07237500"	"0.667115384615385"	"10.9585365853659"	"2.69487341772152"	"159.806976744186"
"07324400"	"0.560239130434783"	"8.44444444444444"	"1.60344827586207"	"19.4462589928058"
"07304500"	"0.591777777777778"	"13.4133333333333"	"3.78571428571429"	"170.457861557478"
"07305000"	"0.141742424242424"	"8.57391304347826"	"1.61626865671642"	"469.885381355932"
"07238000"	"0.237592592592593"	"9.38085106382979"	"2.01814285714286"	"330.40734375"
"07148350"	"0.0833333333333333"	"5.05"	"0.9"	"208.218415841584"
"07239000"	"0.1913"	"6.55"	"2.04916666666667"	"206.206"
"07311200"	"0.0385897435897436"	"3.24"	"0.604464285714286"	"15.6125641025641"
"07309000"	"0.5175"	"8.54"	"1.55310344827586"	NA
"07148450"	"0.487045454545455"	"7.41764705882353"	"1.98294117647059"	"194.952873563218"
"07228500"	"0.472032786885246"	"8.40909090909091"	"2.22727272727273"	"756.014314063848"
"07311000"	"2.37758823529412"	"13.7272727272727"	"4.978125"	"175.13698630137"
"07326500"	"0.402791666666667"	"7.98333333333333"	"2.38583333333333"	"327.977386363636"
"07158400"	"0.51062"	"8.25333333333333"	"2.27378378378378"	"54.6571428571429"
"07150500"	"0.358133333333333"	"15.0833333333333"	"2.5565625"	"413.444185185185"
"07239450"	"0.189148148148148"	"9.5753164556962"	"1.0477358490566"	"86.5"
"07239500"	"0.335590909090909"	"9.525"	"1.79621621621622"	"369.552380952381"
"07315500"	"0.540272727272727"	"13.9"	"1.756875"	"2383.29875518672"
"07159100"	"0.95608"	"17.8928571428571"	"2.47432432432432"	"868.648148148148"
"07160280"	"0.7875"	"9.63333333333333"	"1.665"	NA
"07160290"	"0.945"	"9.8"	"6.925"	NA
"07160300"	"0.4355"	"9.33333333333333"	"3.475"	NA
"07160310"	"2.875"	"61.3333333333333"	"30"	NA
"07160315"	"1.6"	"39"	"21"	NA
"07160320"	"5.5"	"19.1"	"17.2666666666667"	NA
"07328100"	"0.521923076923077"	"20.6333333333333"	"3.01666666666667"	"422.864835164835"
"07240200"	"0.480166666666667"	"10.92"	"1.80833333333333"	NA
"07241000"	"0.345367231638418"	"9.28166666666667"	"1.62745762711864"	"150.511111111111"
"07159630"	"0.117142857142857"	"4.38571428571429"	"1.01428571428571"	NA
"07159640"	"0.773333333333333"	"5.3"	"5.83333333333333"	NA
"07159639"	"0.106666666666667"	"4.85"	"1.16666666666667"	NA
"07159645"	"1.80375"	"6.54285714285714"	"8.85"	NA
"07160500"	"1.95426666666667"	"15.1666666666667"	"6.57647058823529"	"140.672995169082"
"07242200"	"0.88625"	"16.45"	"2.175"	NA
"07159720"	"1.62166666666667"	"8.87142857142857"	"8.8421052631579"	NA
"07159750"	"2.91981132075472"	"13.45"	"9.08125"	"495.301265822785"
"07160000"	"0.839977777777778"	"12.7666666666667"	"2.98857142857143"	"1253.18867924528"
"07229460"	"0.335"	"11.675"	"1.86666666666667"	NA
"07241520"	"0.684502824858757"	"9.86776859504132"	"3.04237288135593"	"276"
"07242350"	"4.05212643678161"	"14.6666666666667"	"11.4064516129032"	"142.816326530612"
"07229200"	"1.12772727272727"	"19.9692307692308"	"4.27352941176471"	"1409.21975308642"
"07152000"	"0.339208333333333"	"7.98947368421053"	"2.31885714285714"	"569.288662790698"
"07328500"	"0.46234693877551"	"16.94"	"2.68447368421053"	"1067.75"
"07230000"	"0.812955555555556"	"7.82142857142857"	"1.31909090909091"	"164.59619047619"
"07241550"	"2.46062771285476"	"10.9683823529412"	"6.00523076923077"	"384.062"
"07316000"	"0.290447488584475"	"18.3727272727273"	"1.65521951219512"	"2762.78467153285"
"07152260"	"0.386739130434783"	"12.5923076923077"	"2.69227272727273"	NA
"07161000"	"0.567623456790123"	"16.8232558139535"	"2.31542483660131"	"1639.65289163391"
"07331000"	"0.296547277936963"	"13.1048780487805"	"1.76376237623762"	"1789.23386163522"
"07241700"	"1.383"	"28.95"	"3.4125"	NA
"07148140"	"0.250625"	"7.48181818181818"	"2.44739130434783"	"2870.23076923077"
"07242530"	"4.1"	"12.2"	"10.3333333333333"	NA
"07242500"	"0.74125"	"18.2"	"2.475"	NA
"07153000"	"0.743782608695652"	"10.4076923076923"	"5.78130434782609"	"533.8267"
"07152500"	"0.370761061946903"	"9.9671875"	"1.84955414012739"	"7313.36426116838"
"07152430"	"0.02"	"6.8"	"1.2"	NA
"07152450"	"0.006"	"3"	"0.75"	NA
"07152460"	"0.002"	"1.8"	"0.6"	NA
"07152505"	"0.005"	"3.4"	"0.58"	NA
"07176917"	"0.058"	"7.9"	"1.1"	NA
"07231000"	"0.57325"	"12.0111111111111"	"3.11333333333333"	"473.090099800399"
"07176220"	"0.02"	"5"	"0.89"	NA
"07176929"	"0.002"	"2.7"	"0.65"	NA
"07176927"	"0.003"	"3.1"	"0.7"	NA
"07176240"	"0.014"	"6"	"0.93"	NA
"07176150"	"0.002"	"0.9"	"0.34"	NA
"07172480"	"0.014"	"5.3"	"0.85"	NA
"07176325"	"0.002"	"2.3"	"0.55"	NA
"07172050"	"0.014"	"0.9"	"0.39"	NA
"07231500"	"0.305864978902954"	"13.6170731707317"	"1.89715189873418"	"1624.14721442886"
"07176330"	"0.026"	"2.3"	"0.49"	NA
"07332500"	"0.257127659574468"	"6.05714285714286"	"1.58837837837838"	"371.896022727273"
"07174575"	"0.022"	"6.1"	"1.2"	NA
"07242000"	"1.14181018518519"	"19.2185185185185"	"3.554921875"	"679.36665232358"
"07335000"	"0.573470588235294"	"12.3571428571429"	"1.62583333333333"	"765.967386666667"
"07174625"	"0.006"	"3.3"	"0.68"	NA
"07174635"	"0.005"	"3.2"	"0.61"	NA
"07176475"	"0.002"	"3.1"	"0.74"	NA
"07164400"	"0.160762711864407"	"6.59318181818182"	"1.26557142857143"	"9708.23026004728"
"07177410"	"0.003"	"2.8"	"0.83"	NA
"07173000"	"0.4368125"	"8.46428571428571"	"1.58486486486486"	"551.596825396825"
"07173005"	"0.002"	"2.9"	"0.76"	NA
"07243500"	"0.392481081081081"	"15.3538461538462"	"2.06425742574257"	"1288.51954334878"
"07176500"	"0.738104166666667"	"8.07692307692308"	"1.51861111111111"	"290.880588235294"
"07164500"	"0.15984962406015"	"10.5064516129032"	"1.55723076923077"	"8221.42857142857"
"07174200"	"0.492021276595745"	"8.48461538461538"	"1.81972222222222"	"268.35564516129"
"07177500"	"0.170674418604651"	"5.51"	"1.34068965517241"	"620.674840871022"
"07177700"	"0.483714285714286"	"5.57272727272727"	"1.15285714285714"	NA
"07177600"	"0.20795"	"5.5"	"1.5085"	NA
"07231977"	"0.09"	"9.6"	"0.895"	NA
"07334000"	"0.466333333333333"	"11.5538461538462"	"1.85694444444444"	"834.727956989247"
"07231976"	"0.07"	"10"	"0.775"	NA
"07231978"	"0.33"	"23.5"	"2.15"	NA
"07178000"	"0.553"	"6.32"	"1.32238095238095"	NA
"07231979"	"0.27"	"30.5"	"1.65"	NA
"07178040"	"0.1926"	"5.19"	"1.4665"	NA
"07178050"	"1.72283018867925"	"9.76"	"4.82384615384615"	NA
"07175500"	"0.328333333333333"	"14.03"	"1.61338235294118"	"1305.49162011173"
"07231982"	"0.175"	"15.5"	"1.2"	NA
"07178200"	"0.959111111111111"	"5.9125"	"3.61944444444444"	NA
"07178400"	"1.98625"	"34.1090909090909"	"6.19047619047619"	NA
"07176000"	"1.37422727272727"	"11.6909090909091"	"2.12318181818182"	"4899.40265700483"
"07171400"	"0.866765957446809"	"6.64285714285714"	"1.865"	"3419.37697841727"
"07231990"	"0.0968"	"10.55"	"1.98"	"14.5375"
"07165570"	"0.387416666666667"	"8.14888888888889"	"1.84394366197183"	"3457.72727272727"
"07178600"	"0.313571428571429"	"7.9875"	"1.92727272727273"	"4246.30027932961"
"07178620"	"0.284266055045872"	"8.51590909090909"	"2.17347826086957"	"4029.42647058824"
"07232029"	"0.0688888888888889"	"10.9"	"1.11888888888889"	NA
"07336200"	"0.706377777777778"	"7.17692307692308"	"1.33914285714286"	"215.96"
"07171000"	"0.473590909090909"	"9.33846153846154"	"2.07"	"2297.62895498392"
"07232010"	"0.0483333333333333"	"9.5"	"0.913888888888889"	NA
"07232009"	"0.02"	"4.55"	"2.3"	NA
"07335500"	"0.470115384615385"	"8.88333333333333"	"1.61454545454545"	"5773.61363636364"
"07231955"	"0.0576923076923077"	"5.51333333333333"	"0.923076923076923"	NA
"07336700"	"1.811"	"9"	"1.611"	NA
"07194500"	"0.343372093023256"	"8.075"	"1.88533333333333"	NA
"07245000"	"0.0964864864864865"	"5.66585365853659"	"0.966153846153846"	"5686.86932253941"
"07193500"	"0.0697633136094675"	"5.45869565217391"	"1.13981595092025"	"6584.5318627451"
"07337100"	"0.815473684210526"	"9.04444444444444"	"2.04136363636364"	NA
"07191500"	"0.741488888888889"	"3.95833333333333"	"1.58058823529412"	"4362.3875"
"07247500"	"0.200958904109589"	"15.125"	"1.08633802816901"	"954.543148148148"
"07198000"	"0.79095652173913"	"2.88888888888889"	"1.61456140350877"	"1438.86948228883"
"07190500"	"0.541282608695652"	"4.72727272727273"	"1.79428571428571"	"5603.59340659341"
"07185000"	"0.2655875"	"11.8272727272727"	"2.27354838709677"	"3919.19322525597"
"07247650"	"0.0965450236966825"	"9.9379746835443"	"0.724669811320755"	NA
"07196500"	"0.278053521126761"	"3.94615384615385"	"2.02847953216374"	"692.547619047619"
"07337900"	"0.674533333333333"	"6"	"1.49647058823529"	"197.783333333333"
"365533094522801"	"0.05"	"5"	"2.5"	NA
"365215094514001"	"0.185"	"28"	"1.7"	NA
"07197360"	"0.0952432432432433"	"4.4046511627907"	"1.41045045045045"	NA
"07197000"	"0.174490445859873"	"3.73770491803279"	"1.7172131147541"	"268.896551724138"
"07196090"	"0.207596774193548"	"4.52156862745098"	"2.41354838709677"	NA
"07338500"	"0.359357142857143"	"9.1"	"1.56628571428571"	"1675.50734265734"
"07188000"	"0.278897959183673"	"6.60909090909091"	"3.42702702702703"	"3281.78773584906"
"07248500"	"0.815413043478261"	"6.8"	"1.91416666666667"	"1226.18035714286"
"07196000"	"0.213032467532468"	"3.63965517241379"	"2.79675496688742"	"117.977611940299"
"07338840"	"0.651162162162162"	"6.95714285714286"	"1.3644"	NA
"07247350"	"0.126813953488372"	"7.50897435897436"	"0.831744186046512"	NA
"07191200"	"0.0764285714285714"	"5"	"2.9"	"81.17"
"07339000"	"0.628604166666667"	"5.95714285714286"	"1.64944444444444"	"1229.28865979381"
"07335700"	"0.11872625698324"	"2.50384615384615"	"0.806354166666667"	"203.1419"
"07195855"	"0.0546628571428571"	"3.225"	"2.08229166666667"	NA
"07195860"	"0.856837837837838"	"4.74857142857143"	"6.544"	NA
"07195500"	"0.223162729658793"	"4.9984375"	"2.59629518072289"	"529.181052631579"
"07249410"	"0.048"	"5.76666666666667"	"1.0155"	"79.1777777777778"
"07247015"	"0.146447826086957"	"8.80405405405405"	"0.83784140969163"	NA
"07249440"	"0.675967741935484"	"7.5"	"1.84285714285714"	NA
"07249415"	"0.1875"	"14"	"2.625"	NA
"14372300"	"0.0873529411764706"	"18.9170731707317"	"0.5275"	"6528.66129032258"
"14323070"	"0.0216666666666667"	"2.85"	"1.016"	NA
"14323140"	"0.025"	"2.26"	"0.83"	NA
"14307620"	"0.0280952380952381"	"2.45416666666667"	"0.856172839506173"	NA
"14323030"	"0.0333333333333333"	"2.46"	"0.622"	NA
"14306500"	"0.0342222222222222"	"2.24285714285714"	"1.06119047619048"	NA
"14323100"	"0.04"	"4.475"	"0.722"	NA
"14301000"	"0.0372142857142857"	"2.58780487804878"	"0.804318181818182"	"2923.52631578947"
"14322880"	"0.0383333333333333"	"3.6"	"0.642"	NA
"14322860"	"0.0583333333333333"	"4.1"	"0.862"	NA
"433750123335700"	"0.08376"	"5.03125"	"0.409387755102041"	"6370.15384615385"
"14321000"	"0.0728057553956835"	"2.37073170731707"	"0.516260162601626"	"10832.4016393443"
"433320123331300"	"0.100666666666667"	"4.16666666666667"	"0.481111111111111"	"7395.375"
"14322800"	"0.0766666666666667"	"5.66"	"0.866"	NA
"14309300"	"0.04"	"2.8"	"0.5"	NA
"432207123281000"	"0.0799148936170213"	"4.39583333333333"	"0.349545454545455"	"6265.23529411765"
"14311500"	"0.0207142857142857"	"4.2"	"0.408571428571429"	"641.9125"
"14312350"	"0.133666666666667"	"3.5"	"0.476666666666667"	NA
"14311170"	"0.0235"	"2.8"	"0.296666666666667"	NA
"14247400"	"0.0734444444444445"	"2.97792207792208"	"0.567078651685393"	NA
"14310000"	"0.00933333333333333"	"2.5"	"0.220526315789474"	"1556.89473684211"
"14312005"	"0.0365"	"2.9"	"0.33625"	NA
"14319501"	"0.0609565217391304"	"3.53191489361702"	"0.369772727272727"	"3128.88235294118"
